commit_uid,variant,trial,label,label_int,confidence,rationale
fastapi#84a300ef842bc41b4955973a280366952097fd32,v1_satd_filtered,0,no,0.0,,
fastapi#95679ca5e66a115f088cf87383510f9596ecdfe0,v1_satd_filtered,0,no,0.0,,
fastapi#65568065e0488756c37b4a52c0644b005a09773a,v1_satd_filtered,0,no,0.0,,
fastapi#25fb4239cc2751b9608e7e92e3b9b42be31a9337,v1_satd_filtered,0,no,0.0,,
fastapi#7514ac6fb0233e7f165cf5e7e65c05d5a690cf1b,v1_satd_filtered,0,no,0.0,,
fastapi#eda9b28338c79bfd28f008507fe92599ec2ea815,v1_satd_filtered,0,no,0.0,,
fastapi#834723cf2c1c039c14301dcd2e4069bc0471fb07,v1_satd_filtered,0,no,0.0,,
fastapi#6d77e2ac5f2cadc63424f2d85d8d8cded2975922,v1_satd_filtered,0,no,0.0,,
fastapi#9b045932607c6c5bbc9757bea5cb7c4019c63ea3,v1_satd_filtered,0,no,0.0,,
fastapi#5a6e47bd495b7ee0bb2f4eb6dce570686c21c554,v1_satd_filtered,0,no,0.0,,
fastapi#1c2ecbb89a7f1ce79f470f78a99af975de884c66,v1_satd_filtered,0,no,0.0,,
fastapi#b0f7961b65a8c3e1135d0151c435c3cf4a349359,v1_satd_filtered,0,no,0.0,,
fastapi#dc1e94d05f92d7b75f398557ce438b0c56ebcf8f,v1_satd_filtered,0,no,0.0,,
fastapi#b7d184363fad5f6b55d15ec3a3a844aa81092bbd,v1_satd_filtered,0,no,0.0,,
fastapi#825f397918487430698bb64be84be0af55eb407a,v1_satd_filtered,0,no,0.0,,
fastapi#3ce2920fef29058507868798cc27404cd1bc555b,v1_satd_filtered,0,yes,1.0,,
fastapi#dd6ab23b62187c8b60563bbf2f5324c8b8a901d6,v1_satd_filtered,0,no,0.0,,
fastapi#f806ba642a24497e5fa693afa59b5752eeb1afae,v1_satd_filtered,0,no,0.0,,
fastapi#deff2b6678ca7636683d814efe5dbec917910d7c,v1_satd_filtered,0,no,0.0,,
fastapi#1426b6200a12b83cc1e362adab70d7153f30c7f6,v1_satd_filtered,0,no,0.0,,
fastapi#fad3a9e1dcc077493aed8057278607994ee61ef1,v1_satd_filtered,0,no,0.0,,
fastapi#37e030651796ffc4691fa259d308c135d226cfe6,v1_satd_filtered,0,no,0.0,,
fastapi#c59ddc8a24a6f45dcef5731b093154b49258044e,v1_satd_filtered,0,no,0.0,,
fastapi#2bd775988f77df397aee3a1caf4de90146b7f363,v1_satd_filtered,0,no,0.0,,
fastapi#e68a68c97c136b75a963c9d5e77d552622384141,v1_satd_filtered,0,no,0.0,,
fastapi#c1da3b38a321e57ecf9a70784de3a76706e342ab,v1_satd_filtered,0,no,0.0,,
fastapi#c8df3ae57c57e119d115dd3c1f44efa78de1022a,v1_satd_filtered,0,no,0.0,,
fastapi#6a274d18b4c1c0a710429102a9e520d56d381c5b,v1_satd_filtered,0,no,0.0,,
fastapi#7391056daf49d055bf3a8c812cbb765fe05e4a28,v1_satd_filtered,0,yes,1.0,,
fastapi#1b8bbd51d8c308846f52c70fd438980d29ace61f,v1_satd_filtered,0,no,0.0,,
fastapi#500f2b2ad4506929c2c4a11c679f240315944b2e,v1_satd_filtered,0,no,0.0,,
fastapi#46e3811f8d890d4f8b4194412dafa478f2d75f15,v1_satd_filtered,0,no,0.0,,
fastapi#88ece95a30db394af055bce775513d6c2c734d51,v1_satd_filtered,0,no,0.0,,
fastapi#08484603ee351d1b72eaa0053bf7ae7231e30e3c,v1_satd_filtered,0,no,0.0,,
fastapi#84de980977aa998136e60f82066594076b1bfa82,v1_satd_filtered,0,no,0.0,,
fastapi#aad6b123f7ea83e0cab7eb8b411219db04ef6eb7,v1_satd_filtered,0,no,0.0,,
fastapi#4c3cf31730f992522325ca0fc8361b279dd6d49f,v1_satd_filtered,0,no,0.0,,
fastapi#61dd36a9453f30a9c419eb8e87bd6e8f48074170,v1_satd_filtered,0,no,0.0,,
fastapi#546d233dec3f686f7f1c06f1fc57c82a7c9c45fe,v1_satd_filtered,0,no,0.0,,
fastapi#cefe6cf92c77ebea5d7f4823ee17c64e3900c4fb,v1_satd_filtered,0,no,0.0,,
fastapi#9e748dbca475778be70287461de8bdb58ff341cf,v1_satd_filtered,0,no,0.0,,
fastapi#596243f4a553ab6288ed2b3a41b66228aafc1d75,v1_satd_filtered,0,no,0.0,,
fastapi#aa7b4bd1016d46de2015d6d0b9ed90025019a2d2,v1_satd_filtered,0,no,0.0,,
fastapi#97adadd9e1790f1bc73b65f57f0471e154e19c37,v1_satd_filtered,0,no,0.0,,
fastapi#f216d340ec852e72c002d920e68552bf0da7e364,v1_satd_filtered,0,no,0.0,,
fastapi#c70568539462199e739a71934ba5857ceab2859a,v1_satd_filtered,0,no,0.0,,
fastapi#8880c4cb033572c9d97c9c79b44fcd15d2128389,v1_satd_filtered,0,no,0.0,,
fastapi#192ebba2a209627e0dfbccebcd177d3c2e189eb9,v1_satd_filtered,0,no,0.0,,
fastapi#2b7f201a44ed5dc4dc9ab49e887fc6e429a272a0,v1_satd_filtered,0,no,0.0,,
fastapi#8e3a7699a3cabbe35f2c45b915167c2adf69b476,v1_satd_filtered,0,no,0.0,,
fastapi#528ef7e0799ce4758dad88a0252c7d09c4efdd68,v1_satd_filtered,0,no,0.0,,
fastapi#c1df0f6b84eb5851a43d63449fe2f87593e5110d,v1_satd_filtered,0,no,0.0,,
fastapi#3797c04946bac7a8ae79eee7bbe31f0505325757,v1_satd_filtered,0,no,0.0,,
fastapi#7f673cf4e94667eddf15ef724146e5792d9eb82e,v1_satd_filtered,0,no,0.0,,
fastapi#6ff89284c52dc88223fc72fe2d26af8776d527b7,v1_satd_filtered,0,no,0.0,,
fastapi#5189c93d851dfcc56d9b49f6ba66665f737b0a69,v1_satd_filtered,0,no,0.0,,
fastapi#5f13b53ea57af1e65cc75b1c190887f1212c1395,v1_satd_filtered,0,no,0.0,,
fastapi#4a1648b04e74b5943f3ffadf92737f7d9c8201af,v1_satd_filtered,0,no,0.0,,
fastapi#f541d2c200faee900e2c31faf1883588c414100e,v1_satd_filtered,0,no,0.0,,
fastapi#b0b88f9d5b717cff28dd3e056e31fb6eb4fef73f,v1_satd_filtered,0,no,0.0,,
fastapi#7b2993682f94c4fc9b56549bb00de641c361954c,v1_satd_filtered,0,no,0.0,,
fastapi#ca27317b654e8265b8783df22e88a439adf96e8a,v1_satd_filtered,0,no,0.0,,
fastapi#adfbd271000b87334e393f95a682364c4dc7fd8f,v1_satd_filtered,0,no,0.0,,
fastapi#e92b43b5c826ffc2109e813cbbca7875cdc13bbc,v1_satd_filtered,0,no,0.0,,
fastapi#56ab106bbbf8054af437821c6683491ca7952c3b,v1_satd_filtered,0,no,0.0,,
fastapi#f54d8d57a42420019d384aa3b495402545b0af33,v1_satd_filtered,0,no,0.0,,
fastapi#01b43e6e25a0bac85f2612cbb44a5237e976d6ed,v1_satd_filtered,0,no,0.0,,
fastapi#325edd5f00c9325e67b04cbd0d0ac3fb0cbdf4ab,v1_satd_filtered,0,no,0.0,,
fastapi#fc89eb8f81dbce31e783d9d3737bca98c9c0b840,v1_satd_filtered,0,no,0.0,,
fastapi#b087246f2649e1b30545693d7b850e5f277c3a29,v1_satd_filtered,0,no,0.0,,
fastapi#67f8cb3b4f0e931547f016a701861aacfff2f424,v1_satd_filtered,0,no,0.0,,
fastapi#d8716f94aed15c699bab4b6675b538d485c5b528,v1_satd_filtered,0,no,0.0,,
fastapi#7b63bc555170fe1eccee65c4029f1337ad75eb21,v1_satd_filtered,0,no,0.0,,
fastapi#3986f79029be90dd0d505b742988340fde6763fb,v1_satd_filtered,0,no,0.0,,
fastapi#a49d45eaa9ae255362c40db964dbd03dcbd56983,v1_satd_filtered,0,no,0.0,,
fastapi#24e9ea28d3d3e4e3e41e1e8166f0bae0bc441bd9,v1_satd_filtered,0,no,0.0,,
fastapi#703ade7967cecdcd617189369144dae29a855476,v1_satd_filtered,0,no,0.0,,
fastapi#62af6e0eeb80672158d09260d3f341dcc08616bf,v1_satd_filtered,0,no,0.0,,
fastapi#83b1a117cc2c5165ec3019722aa89e0444cded3d,v1_satd_filtered,0,no,0.0,,
fastapi#bd407cc4ed81b21e4287735b7d31a30a452e3a9d,v1_satd_filtered,0,no,0.0,,
fastapi#9da626eb2cb02595a7c25129fa5afa4ea772581f,v1_satd_filtered,0,no,0.0,,
fastapi#3ed112e8a93d1b6fdcdf3f9fe9e8df986114cc1c,v1_satd_filtered,0,no,0.0,,
fastapi#d262f6e9296993e528e2327f0a73f7bf5514e7c6,v1_satd_filtered,0,yes,1.0,,
fastapi#2a7ef5504ac4f6233d1e7f54f968804c6f1934fb,v1_satd_filtered,0,no,0.0,,
fastapi#c7db2ff8583e0b1962315c55711b1efb68ccdf0d,v1_satd_filtered,0,yes,1.0,,
fastapi#e2fadcbc90fcffadfb4384396cfbd3b121053948,v1_satd_filtered,0,no,0.0,,
fastapi#09cd7c47a13138842894c359653a051f4f799c31,v1_satd_filtered,0,no,0.0,,
fastapi#bff5dbbf5d95812e129fb2ebfa6323879b33644e,v1_satd_filtered,0,no,0.0,,
fastapi#5700d65188caf50bacbec829e90441697480971f,v1_satd_filtered,0,no,0.0,,
fastapi#5f7fe926abf8b519c3b41199054afca81700a40e,v1_satd_filtered,0,no,0.0,,
fastapi#7244e4b61290742993e55caaf6f334634e7a9503,v1_satd_filtered,0,no,0.0,,
fastapi#693962173071ed99cdcdc1fca9b982144a6669bf,v1_satd_filtered,0,no,0.0,,
fastapi#c26f1760d474f8240d2311ae16a9f17c9fbbae9b,v1_satd_filtered,0,no,0.0,,
fastapi#f0df79aa918798d466e87c2163b2d3e81c51e854,v1_satd_filtered,0,no,0.0,,
fastapi#5b3adfe449f19c487b041d5a571c8869b115c9ed,v1_satd_filtered,0,no,0.0,,
fastapi#87b7a63ff2ca86b7f57af9376cd52c12672b6e08,v1_satd_filtered,0,no,0.0,,
fastapi#aa84ac8e3e305d76e71c0c1b31237517948fa12f,v1_satd_filtered,0,no,0.0,,
fastapi#76b6fd5c1880f39d13104574752f9890c636f5f4,v1_satd_filtered,0,no,0.0,,
fastapi#ab77c069d4d7b40926423ab7a5b7cf2fb884ca9f,v1_satd_filtered,0,no,0.0,,
fastapi#dcc1e1bcf823927817d8c133962bdb7a29e3d797,v1_satd_filtered,0,no,0.0,,
fastapi#54368e7b229d16a5e10ee790009cb78f1d58c9c7,v1_satd_filtered,0,no,0.0,,
fastapi#b30cca8e9e39461db35cea41967eb206dd51387d,v1_satd_filtered,0,no,0.0,,
fastapi#687065509b047a642acd1d281d6d68c6698509b1,v1_satd_filtered,0,no,0.0,,
fastapi#62df41780706161c4e25f854de0b6cc5d2664a39,v1_satd_filtered,0,no,0.0,,
fastapi#508f9ce9547972dc4feb997f53ce332716afee88,v1_satd_filtered,0,no,0.0,,
fastapi#9a71672a95d4c38f504177b371ee64aef06d9ac6,v1_satd_filtered,0,no,0.0,,
fastapi#3ec43422826339347404cddf371f9ff68973d57b,v1_satd_filtered,0,no,0.0,,
fastapi#d1e2e46b80eb81308d3ddaf69ab484eab34aca45,v1_satd_filtered,0,no,0.0,,
fastapi#e620aeb46d8fc832c170d829e3d1c9f62d819b76,v1_satd_filtered,0,no,0.0,,
fastapi#46a986cacf89d9b5a177daf91edf0ac95ddaa7c0,v1_satd_filtered,0,no,0.0,,
fastapi#6bf3ab3b7aa84b0f4c766284a84fcb9137493ff8,v1_satd_filtered,0,no,0.0,,
fastapi#25e85c8522e504e8ee3bfa0577e73cc92f91dc60,v1_satd_filtered,0,no,0.0,,
fastapi#bf229ad5d830eb5320f966d51a55e590e8d57008,v1_satd_filtered,0,no,0.0,,
fastapi#06eb4219345a77d23484528c9d164eb8d2097fec,v1_satd_filtered,0,no,0.0,,
fastapi#0c5555332862a6927427ff3b4d51148ce3cc3ce9,v1_satd_filtered,0,no,0.0,,
fastapi#033bc2a6c9aec3a245eb1f1b4fadb2fbb7a514b8,v1_satd_filtered,0,no,0.0,,
fastapi#f7f17fcfd6af17f15b7605aa6f6162491a5a6481,v1_satd_filtered,0,no,0.0,,
fastapi#e71636e381a297d1825b37f71362ecd36f2fb3fb,v1_satd_filtered,0,no,0.0,,
fastapi#483eb73b26ee2313694b890b07bad967d697001f,v1_satd_filtered,0,no,0.0,,
fastapi#38495fffa560fa57a8f0e6437d8e43c36c8e5612,v1_satd_filtered,0,no,0.0,,
fastapi#417a3ab140b0017b4a4462fa08816e1bd9e629fd,v1_satd_filtered,0,no,0.0,,
fastapi#73dbbeab554b8d94fffd934d951009f026491015,v1_satd_filtered,0,yes,1.0,,
fastapi#55c4b5fb0bd260765b6eedbf8c200caa3cdc670e,v1_satd_filtered,0,no,0.0,,
fastapi#19c53b21c19fc193b070281baa9e585d26cec91c,v1_satd_filtered,0,no,0.0,,
fastapi#c5817912d2be25bb310bf9da517882f57bbe7bb5,v1_satd_filtered,0,no,0.0,,
fastapi#3025a368c6ea7cc9260fe81c20b8af30e9d8aab5,v1_satd_filtered,0,yes,1.0,,
fastapi#6c6bdb62337ab2e05438d99fce66113e375ddb04,v1_satd_filtered,0,no,0.0,,
fastapi#c90c4fb6c1ed5d8d8f32dd2e31a022a2bb4aca41,v1_satd_filtered,0,no,0.0,,
fastapi#c70f3f119885d299c2987ee86a1e867beeb9ff3d,v1_satd_filtered,0,no,0.0,,
fastapi#53da56146ec5c2933b9844d7a1f9fd910b31158c,v1_satd_filtered,0,no,0.0,,
fastapi#fc7d123347591c0d79505ee0c6a3a5ace70192f1,v1_satd_filtered,0,no,0.0,,
fastapi#203e10596f7de81eda52925113440ebc9a1278a0,v1_satd_filtered,0,no,0.0,,
fastapi#4642f63a1ebde30da9c9169229bb37a4932cce63,v1_satd_filtered,0,no,0.0,,
fastapi#580cf8f4e2aac3d4f298fbb3ca1426f9ea6265de,v1_satd_filtered,0,no,0.0,,
fastapi#d8fe307d61a55148a4d95c550f0ef33148ba8681,v1_satd_filtered,0,no,0.0,,
fastapi#f803c77515662cd2382674d9fc8df1e6641b3ba7,v1_satd_filtered,0,no,0.0,,
fastapi#b20b2218cd7fde2114ee1cedf367bdba04df0381,v1_satd_filtered,0,yes,1.0,,
fastapi#78272ac1f32bce5c972633006d301d16557eee9e,v1_satd_filtered,0,no,0.0,,
fastapi#8505b716af3879c18bf47f9d57a07aae94b58bcf,v1_satd_filtered,0,no,0.0,,
fastapi#3dbbecdd16ec43b4f4037e336acb04a7b27bf8df,v1_satd_filtered,0,no,0.0,,
fastapi#4cea311e6ef112edfa1e42fde2f63b6ab2d7e413,v1_satd_filtered,0,no,0.0,,
fastapi#c7dc26b7609f63d6f056b75f1050ab69a9356ef5,v1_satd_filtered,0,no,0.0,,
fastapi#5fd83c5fa486687c495a0cab53ebccd948799f4a,v1_satd_filtered,0,no,0.0,,
fastapi#fdb6d43e103bcf7a7325d796e37c9435c9460e4c,v1_satd_filtered,0,no,0.0,,
fastapi#dd963511d699b463b416408a0ad705b3dda0d067,v1_satd_filtered,0,no,0.0,,
fastapi#8c3ef76139590e0478e799375ec4c41703ea9f77,v1_satd_filtered,0,yes,1.0,,
fastapi#6c7da43e517afbc4b521429c7908ec3a335bc473,v1_satd_filtered,0,no,0.0,,
fastapi#5592fa0f6f6b9c9b3ae774d80adb8163fcdedfdf,v1_satd_filtered,0,no,0.0,,
fastapi#3f9f4a0f8f7f5db50fbdc3157fe692cf4e68e13f,v1_satd_filtered,0,yes,1.0,,
fastapi#65536cbf63318d111bf608960378d651b6c1596a,v1_satd_filtered,0,no,0.0,,
fastapi#8609beb9ab439b0b5a3c741d1d39b4dde336e1c3,v1_satd_filtered,0,no,0.0,,
fastapi#723ef07ccf0ab794c9b0f70c2280671fe6d4a34b,v1_satd_filtered,0,no,0.0,,
fastapi#c7902dd23a8a3cef93246be533ae5f2f952094bd,v1_satd_filtered,0,no,0.0,,
fastapi#4e50f534591d2a9c286a33e7eef5463b1fd8a1fd,v1_satd_filtered,0,no,0.0,,
fastapi#bac2f587b77340a1a5967d3aeea7ce125ed0a0ec,v1_satd_filtered,0,no,0.0,,
fastapi#90a5796b9435ca0c3d58166c9ba6c63682c1f7e8,v1_satd_filtered,0,no,0.0,,
fastapi#ab2b86fe2ce8fe15e91aaec179438e24ff7b7ed0,v1_satd_filtered,0,no,0.0,,
fastapi#7781cc0936a7128865ae8065c145ff6b6f377e42,v1_satd_filtered,0,no,0.0,,
fastapi#f3ddc7bdeb72f6899927a90f173a251764af618b,v1_satd_filtered,0,no,0.0,,
fastapi#4915cf0561bf792a89fd329af453eafb0158d8d4,v1_satd_filtered,0,no,0.0,,
fastapi#e04bae22860e53e8c08f2c1cd476b8a7aa5b9b12,v1_satd_filtered,0,no,0.0,,
fastapi#cc4c13e4ae3f65fc76c23962b316df4a60e0c7e0,v1_satd_filtered,0,no,0.0,,
fastapi#19c77e35bdde33aeec1eb2cfa680f95016492b69,v1_satd_filtered,0,no,0.0,,
fastapi#90236c813550030040474a7714428cf1fcc4f582,v1_satd_filtered,0,no,0.0,,
fastapi#3f5f81bbdc37a7d9544b4c4dadda7c964faebd44,v1_satd_filtered,0,no,0.0,,
fastapi#83d04df8a6f87abe2b849a510b4c0e36170e653e,v1_satd_filtered,0,no,0.0,,
fastapi#73260971b5a1499c92e70aa11a96c406497a1f14,v1_satd_filtered,0,no,0.0,,
fastapi#c7c69586ae05d10ef08b9130150409b972baba75,v1_satd_filtered,0,no,0.0,,
fastapi#04c8502cc70e1f1a9c8f73533ef650370932182a,v1_satd_filtered,0,yes,1.0,,
fastapi#8d3dcbcd1bb93bc0563eea5e98688d9dc4867e00,v1_satd_filtered,0,no,0.0,,
fastapi#b85b2e39425c9d37d614ce89c056ed77bad7af6d,v1_satd_filtered,0,yes,1.0,,
fastapi#cb1410426e11886825fece1cdc10a781bbfd57b2,v1_satd_filtered,0,yes,1.0,,
fastapi#91fe90e8e67c3cc0951e3f16704a7c96385960ac,v1_satd_filtered,0,no,0.0,,
fastapi#a9673f145a6bf0f87ec5f934e6337984d619bd96,v1_satd_filtered,0,no,0.0,,
fastapi#ba9c9a3f78f5ed229e16b64a9100c7e54cbe67a8,v1_satd_filtered,0,yes,1.0,,
fastapi#3f53deebc949ee9d4aaa9eae7e195f9f2cfc5598,v1_satd_filtered,0,yes,1.0,,
fastapi#5db99a27cf640864b4793807811848698c5ff4a2,v1_satd_filtered,0,no,0.0,,
fastapi#874d24181e779ebc6e1c52afb7d6598f863fd6a8,v1_satd_filtered,0,no,0.0,,
fastapi#174e7b1730c6b21eb015a8b8ff3e56e018bc0de3,v1_satd_filtered,0,no,0.0,,
fastapi#3a5158a784d7baaf370dff700913ab559e361213,v1_satd_filtered,0,no,0.0,,
fastapi#7cea84b74ca3106a7f861b774e9d215e5228728f,v1_satd_filtered,0,no,0.0,,
fastapi#75a07f24bf01a31225ee687f3e2b3fc1981b67ab,v1_satd_filtered,0,no,0.0,,
fastapi#a0858983096cad68c1de7d67085b547354990791,v1_satd_filtered,0,no,0.0,,
fastapi#70bdade23b25baa17eb6ebdf3b0fdcfcbf7984ad,v1_satd_filtered,0,no,0.0,,
fastapi#a448bd63bd6d0f6c512cdede6b38fd9b675939e0,v1_satd_filtered,0,no,0.0,,
fastapi#c425509d57a47a6d31ca8b0357ea6a68d830065b,v1_satd_filtered,0,no,0.0,,
fastapi#636ce6b3f730f9738c4584659b778263fd914e70,v1_satd_filtered,0,no,0.0,,
fastapi#2e0a10256584bbdf727d552ccdef66f54e66332a,v1_satd_filtered,0,no,0.0,,
fastapi#d91b2b3ee8fa428544769aba664aedbf9ed6511a,v1_satd_filtered,0,no,0.0,,
fastapi#e0c3519b948645cbb3456a4f1ef58a84b2a7bf7b,v1_satd_filtered,0,no,0.0,,
fastapi#3c1803897f47c0accef75e7b5c22761000202921,v1_satd_filtered,0,no,0.0,,
fastapi#9c3c9b6e78768374868d690bc05918d58481e880,v1_satd_filtered,0,no,0.0,,
fastapi#74c4d1c1dbe6bfdb05d6e4fc767ffe062398f0a3,v1_satd_filtered,0,no,0.0,,
fastapi#9958d9312005f569ad310f71a503186a7fac83db,v1_satd_filtered,0,no,0.0,,
fastapi#afad59dfbb0a74a02a6aeefebf0eefbfff228f7b,v1_satd_filtered,0,no,0.0,,
fastapi#1ce67887b942cb87e3914f70e7407784be139a1e,v1_satd_filtered,0,no,0.0,,
fastapi#e26f94018c1a0c2be1c683247749edac2f607951,v1_satd_filtered,0,no,0.0,,
fastapi#d4ddf4e62a2188082b0be3cfb5372c51c3395280,v1_satd_filtered,0,no,0.0,,
fastapi#4e8080f29013dcb6850518bb9011bf82c9081828,v1_satd_filtered,0,no,0.0,,
fastapi#f2bd2c44e2e568576ad92f49b82c99bf686dc658,v1_satd_filtered,0,no,0.0,,
fastapi#0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa,v1_satd_filtered,0,no,0.0,,
fastapi#cf760d6802d33d6fd3c72bcd6d57029419fdb33a,v1_satd_filtered,0,no,0.0,,
fastapi#94ee932351ac25a40ae9eb0adcc2de7376fe1b9e,v1_satd_filtered,0,no,0.0,,
fastapi#025b38df40a18f94322fab445aee13024fe783da,v1_satd_filtered,0,no,0.0,,
fastapi#6205935323ded4767438ee81623892621b353415,v1_satd_filtered,0,yes,1.0,,
fastapi#c13b54ad0e60a662ff16a17ea102021ca3c48b8b,v1_satd_filtered,0,no,0.0,,
fastapi#7625e1e386dd2bbe21300703a7d9377cb001d673,v1_satd_filtered,0,no,0.0,,
fastapi#aea04ee32ee1942e6e1a904527bb8da6ba76abd9,v1_satd_filtered,0,no,0.0,,
fastapi#15241b53a834d90fb4aa98225efab8fc29a67441,v1_satd_filtered,0,no,0.0,,
fastapi#1f53fef70a7cbb20267e0fb1166c29f90c84cba1,v1_satd_filtered,0,no,0.0,,
fastapi#56e43ba204e6a7f2f7468d55c8cc835e7b5616c7,v1_satd_filtered,0,no,0.0,,
fastapi#459f0e11e5e09b7a380f3f859b58e20455378f50,v1_satd_filtered,0,no,0.0,,
fastapi#0f152b4e97a102c0105f26d76d6e1bba3b12fc2a,v1_satd_filtered,0,no,0.0,,
fastapi#016a4b74910572f85e4aabcd932e5a92bf2ee95c,v1_satd_filtered,0,no,0.0,,
fastapi#e6b3b994be71896c9228be78aba3def8f02ca9e8,v1_satd_filtered,0,no,0.0,,
fastapi#544afaff97c7abadaa9b2bed2264638a79104b84,v1_satd_filtered,0,no,0.0,,
fastapi#06eaa32bf0a7e3272d5175c26645fe0845286180,v1_satd_filtered,0,no,0.0,,
fastapi#02441ff0313d5b471b662293244c53e712f1243f,v1_satd_filtered,0,no,0.0,,
fastapi#90afc72e64b0e294f21bb823bdafb62d3352d5d0,v1_satd_filtered,0,yes,1.0,,
fastapi#6e1cd45a46ed4940e37bc3c47d27b9788349ba10,v1_satd_filtered,0,no,0.0,,
fastapi#d4d5b21b2e70cdd7e36aedc2e41d7c29b430492b,v1_satd_filtered,0,no,0.0,,
fastapi#b76334f544368b82d3463c9205fe82d63ddb0ee1,v1_satd_filtered,0,no,0.0,,
fastapi#d96223460bed36e117fb7292e032ee85c01567de,v1_satd_filtered,0,no,0.0,,
fastapi#3397d4d69a9c2d64c1219fcbf291ea5697a4abb8,v1_satd_filtered,0,no,0.0,,
fastapi#7372f6ba11abb515a7f11814dba52a1d1c0925f0,v1_satd_filtered,0,no,0.0,,
fastapi#483bce3ae1a987f6f248cd4bb5b96955652fb0dd,v1_satd_filtered,0,no,0.0,,
fastapi#e9b189e9f22c70ef6625f67555cc4732ed0f4a88,v1_satd_filtered,0,no,0.0,,
fastapi#a46bbc54cd4565baa1e3a6ac5cc03fa09b6e3fb3,v1_satd_filtered,0,yes,1.0,,
fastapi#d4f3ca1c1b471a25634a7114f71a7cdd7a0ac18a,v1_satd_filtered,0,no,0.0,,
fastapi#bd1e85a8d31d377bca57f2161f3282feb708fe63,v1_satd_filtered,0,no,0.0,,
fastapi#e4f09478217697742163df5a61b45abf6e855853,v1_satd_filtered,0,no,0.0,,
fastapi#409264960ecdfb2e96a14f16183734f155e57aac,v1_satd_filtered,0,no,0.0,,
fastapi#f7eea768f66780098a9be3e099201e464b84e9ff,v1_satd_filtered,0,no,0.0,,
fastapi#d53a253c8d5f4be4854061baf8b106378313926d,v1_satd_filtered,0,no,0.0,,
fastapi#ee335bca82bd2a336f54a8a0d0d6a1d457f92389,v1_satd_filtered,0,yes,1.0,,
fastapi#98bb9f13da4932fac8bc138f77fba38c34e553ee,v1_satd_filtered,0,no,0.0,,
fastapi#5984233223777313e95a92d534ab1db711bd606a,v1_satd_filtered,0,no,0.0,,
fastapi#8d844bc5cff051cdcef533d811204beb5aedf2f3,v1_satd_filtered,0,no,0.0,,
fastapi#2f478eeca643c5c66370676cb521397479508e69,v1_satd_filtered,0,no,0.0,,
fastapi#072c2bc7f9d4900c8afe75f2775942a63325c569,v1_satd_filtered,0,no,0.0,,
fastapi#7e2518350ad2ab529ba1166c304ee299b616f42f,v1_satd_filtered,0,yes,1.0,,
fastapi#434d32b8917b3f1e45f36a9ea72bb8b45d7266ab,v1_satd_filtered,0,no,0.0,,
fastapi#d66d8379c0a03319da39b80046093131f4cc9f61,v1_satd_filtered,0,no,0.0,,
fastapi#2351fb5623b747f480d8c91af53dc7b3e9736e45,v1_satd_filtered,0,no,0.0,,
fastapi#b90bf2da9ee5870a45591a10c4c8ac4af76d12f1,v1_satd_filtered,0,no,0.0,,
fastapi#745ab48d655937ba0315083e7c0b579da47a7915,v1_satd_filtered,0,no,0.0,,
fastapi#a0ab47e89ed9f492ea15157ce7096f0a393bbaca,v1_satd_filtered,0,no,0.0,,
fastapi#8231fbede410ae2eab18b3dd18afc8f74a71f84d,v1_satd_filtered,0,no,0.0,,
fastapi#3699e17212e1bf0f28627dc4617c5d0714502571,v1_satd_filtered,0,no,0.0,,
fastapi#a071ddf3cd4a8e9cfa89409a2273c5e284bc1e4b,v1_satd_filtered,0,no,0.0,,
fastapi#b13a4baf32514d7197ca555a563e91ec8422d9d7,v1_satd_filtered,0,no,0.0,,
fastapi#7ce756f9ddd6fef6f51af2129f2a9e4c93df7166,v1_satd_filtered,0,no,0.0,,
fastapi#fe15620df39dfc26a97005968425f1e967f1daed,v1_satd_filtered,0,no,0.0,,
fastapi#66cb2666413d5ab2639eabfe4693e752c6264516,v1_satd_filtered,0,no,0.0,,
fastapi#bd2acbcabbb5577013c2207778e76595fb3aa0e9,v1_satd_filtered,0,no,0.0,,
fastapi#dd9e94cf2160fe289b28662fe7ff793010050482,v1_satd_filtered,0,no,0.0,,
fastapi#748bedd37ce88ed408bbbe4c0104c977d3d0ec97,v1_satd_filtered,0,no,0.0,,
fastapi#8fb755703d34b4d2ae30fd8d5d2bdc8d6983939d,v1_satd_filtered,0,no,0.0,,
fastapi#c6dd627bdd10506be3a6c7f52cc90db7cf60540e,v1_satd_filtered,0,no,0.0,,
fastapi#e4300769ac45c368bcb3a080fdb79890fe413355,v1_satd_filtered,0,no,0.0,,
fastapi#34c857b7cb493fa41f296c001234bc6b2ed6a083,v1_satd_filtered,0,no,0.0,,
fastapi#b591de2ace297c1da537e50f64b4066f96553247,v1_satd_filtered,0,no,0.0,,
fastapi#530fc8ff3f3c788473304b15f600b75ac553b978,v1_satd_filtered,0,no,0.0,,
fastapi#7dd881334d6bdd582a2529b0ed5d05b0484f969a,v1_satd_filtered,0,no,0.0,,
fastapi#12bc9285f71c0c0f8eaf343764acd1d6f85c4317,v1_satd_filtered,0,no,0.0,,
fastapi#181a32236a32305788b87d10e7990d9564ae2056,v1_satd_filtered,0,no,0.0,,
fastapi#b87072bc1296a26d982207935b23ef67323a238e,v1_satd_filtered,0,no,0.0,,
